證券代碼,簡稱,年月,市值(百萬元),收盤價(元)_年,Unknown masked parameter,股價淨值比,股價營收比,M淨值報酬率─稅後,資產報酬率ROA,營業利益率OPM,利潤邊際NPM,負債/淨值比,M流動比率,M速動比率,M存貨週轉率 (次),M應收帳款週轉次,M營業利益成長率,M稅後淨利成長率,Return,ReturnMean_year_Label,年份,訓練年份,測試年份,使用模型,特徵選擇方法
6176,瑞儀         ,200612,19125,36.33,0.154828770751106,1.1519,0.54763,0.075145,0.1442,0.090682,0.070293,0.91892,196.93,170.34,10.75,2.5,-24.89,-28.25,-12.1663,-1,2006,2005,2006,NaiveBayes,mutual_info
2511,太子         ,200612,19076,18.56,0.143908328674868,1.4103,1.1478,0.034018,0.11663,0.082189,0.096505,2.4284,130.36,32.28,0.67,2.87,8.81,26.07,-12.931,-1,2006,2005,2006,NaiveBayes,mutual_info
2441,超豐         ,200612,18342,28.6,0.386191138560912,1.425,1.4849,0.21666,0.25016,0.29043,0.26074,0.15461,481.62,442.2,12.23,3.98,26.56,26.7,7.7273,-1,2006,2005,2006,NaiveBayes,mutual_info
2492,華新科       ,200612,18298,25.27,0.609801823837955,0.94538,0.94929,0.065594,0.10074,0.12339,0.10668,0.53582,149.39,99.15,3.64,3.31,196.56,1276.48,-21.3296,-1,2006,2005,2006,NaiveBayes,mutual_info
9933,中鼎         ,200612,17940,22.04,0.188092073195248,1.4922,0.39154,0.030007,0.10752,0.028161,0.029689,2.5833,127.81,49.59,3.63,22.87,28.44,27.19,-17.196,-1,2006,2005,2006,NaiveBayes,mutual_info
6121,新普         ,200612,17705,68.84,0.234118002458999,1.8436,0.60845,0.1444,0.24635,0.10748,0.081884,0.70595,197.46,138.69,6.59,5.14,32.86,38.47,58.1058,1,2006,2005,2006,NaiveBayes,mutual_info
2547,日勝生       ,200612,17509,39.87,0.740365469624262,2.9316,7.9581,0.023243,0.045984,0.23965,0.12731,0.97839,133.71,20.48,0.4,1.84,27.6,72.79,-46.9275,-1,2006,2005,2006,NaiveBayes,mutual_info
9940,信義         ,200612,17294,42.5,0.692818413831729,2.2392,1.3705,0.20602,0.34343,0.25392,0.21456,0.66695,280.67,275.78,0.0,9.76,40.23,39.41,0.91765,-1,2006,2005,2006,NaiveBayes,mutual_info
5483,中美晶       ,200612,17267,59.38,0.82407821336638,2.1928,2.4109,0.12892,0.17927,0.23009,0.19714,0.3906,155.53,94.74,4.12,6.72,432.12,287.28,200.7747,1,2006,2005,2006,NaiveBayes,mutual_info
3080,威力盟       ,200612,17194,82.34,0.827977549139487,2.4055,1.9765,0.20177,0.29426,0.28904,0.24545,0.45841,263.87,212.99,9.81,3.57,81.93,93.96,-20.0874,-1,2006,2005,2006,NaiveBayes,mutual_info
2411,飛瑞         ,200612,16941,32.57,0.309369242422749,2.3314,1.0271,0.093695,0.16842,0.077747,0.075254,0.79752,174.4,147.88,11.22,3.97,-18.37,-15.46,44.2125,1,2006,2005,2006,NaiveBayes,mutual_info
3443,創意         ,200612,16446,124.07,0.810294790743841,7.9076,4.023,0.085167,0.13887,0.066248,0.07065,0.63053,209.1,142.5,6.46,6.14,243.37,122.29,51.7208,1,2006,2005,2006,NaiveBayes,mutual_info
1314,中石化       ,200612,16426,9.18,0.556998261278609,0.75993,0.42168,0.038568,0.087131,0.050587,0.048341,1.2591,228.5,125.42,12.9,15.39,-44.49,54.91,28.5403,1,2006,2005,2006,NaiveBayes,mutual_info
2545,皇翔         ,200612,15959,40.69,0.68056620230445,1.5951,1.1478,0.12561,0.40152,0.30111,0.28951,2.1967,141.01,11.81,0.35,23.45,116.24,136.53,-30.9658,-1,2006,2005,2006,NaiveBayes,mutual_info
6191,精成科       ,200612,15871,35.99,0.233653145442385,1.1303,0.17397,0.069813,0.16057,0.039305,0.02729,1.2999,160.99,123.75,18.38,6.94,20.31,21.23,-12.8925,-1,2006,2005,2006,NaiveBayes,mutual_info
3041,揚智         ,200612,15484,49.47,0.538601438698022,3.088,3.9639,0.15308,0.18591,0.13323,0.23857,0.2145,373.16,318.66,5.83,7.75,27.08,16.47,12.4924,1,2006,2005,2006,NaiveBayes,mutual_info
4906,正文         ,200612,15153,49.04,0.980454849430374,1.5249,0.63838,0.071129,0.12354,0.065404,0.052446,0.73682,217.8,152.75,7.06,4.8,74.7,100.94,-13.6419,-1,2006,2005,2006,NaiveBayes,mutual_info
1532,勤美         ,200612,14931,41.94,0.0514360535669078,1.7111,0.69162,0.025998,0.081126,0.080659,0.060177,2.1204,112.58,27.59,1.33,5.5,38.98,-76.2,-43.6338,-1,2006,2005,2006,NaiveBayes,mutual_info
6605,帝寶         ,200612,14848,76.16,0.756875470984622,1.8526,1.529,0.12435,0.1993,0.21564,0.1655,0.60273,101.88,58.54,3.58,5.98,-8.51,-10.5,27.6917,1,2006,2005,2006,NaiveBayes,mutual_info
3059,華晶科       ,200612,14535,37.11,0.60197976627551,1.3235,0.43101,0.15799,0.30349,0.12673,0.10007,0.92091,247.07,230.73,14.69,7.02,69.95,44.68,-8.5152,-1,2006,2005,2006,NaiveBayes,mutual_info
1103,嘉泥         ,200612,14434,18.8,0.857168709122209,0.68364,0.97208,0.079509,0.14703,0.071197,0.26284,0.84925,272.46,246.19,6.15,5.98,-4.36,982.82,0.95745,-1,2006,2005,2006,NaiveBayes,mutual_info
5009,榮剛         ,200612,14427,39.67,0.988277139258114,2.2565,1.3475,0.085795,0.16477,0.15507,0.10907,0.92054,158.47,60.35,2.0,5.21,-7.97,3.64,7.4868,-1,2006,2005,2006,NaiveBayes,mutual_info
1903,士紙         ,200612,14328,55.1,0.929484472425618,3.0886,7.7606,-0.0040324,-0.0071264,-0.044949,-0.017913,0.76727,107.06,52.76,2.58,19.06,84.97,89.69,-42.1053,-1,2006,2005,2006,NaiveBayes,mutual_info
5305,敦南         ,200612,14171,26.01,0.409514933438815,1.4563,0.92431,0.075096,0.14125,0.045326,0.089637,0.88094,105.42,72.82,7.97,5.04,9.5,-9.19,-18.6467,-1,2006,2005,2006,NaiveBayes,mutual_info
2534,宏盛         ,200612,14015,15.65,0.540878322763043,0.82629,0.79603,0.12373,0.19703,0.20755,0.18981,0.59239,185.16,8.14,0.59,66.78,385.83,284.22,9.5208,1,2006,2005,2006,NaiveBayes,mutual_info
3026,禾伸堂       ,200612,13331,37.74,0.543299433085109,1.3684,0.66596,0.09056,0.12572,0.12029,0.081912,0.38824,251.66,185.83,6.72,3.72,13.44,17.43,-5.1404,-1,2006,2005,2006,NaiveBayes,mutual_info
6188,廣明         ,200612,13323,38.17,0.338132316524053,1.5379,0.69641,0.087995,0.17446,0.08267,0.079008,0.98257,256.97,217.02,9.29,5.12,-12.86,-17.49,-10.689,-1,2006,2005,2006,NaiveBayes,mutual_info
9915,億豐         ,200612,13279,28.93,0.832333661620528,1.93,0.97506,0.12561,0.15892,0.20153,0.11152,0.26524,579.43,373.08,3.57,7.91,21.28,18.21,-100.0,-1,2006,2005,2006,NaiveBayes,mutual_info
5471,松翰         ,200612,12887,64.28,0.892833319318002,3.6052,3.3323,0.23939,0.27695,0.23024,0.25805,0.15691,626.37,486.68,6.47,5.86,43.92,24.28,-3.2514,-1,2006,2005,2006,NaiveBayes,mutual_info
2107,厚生         ,200612,11993,20.89,0.0251505014285022,1.4507,8.7042,0.024444,0.028827,0.019662,0.17301,0.17932,600.44,268.52,0.54,8.18,1276.37,203.07,-27.8602,-1,2006,2005,2006,NaiveBayes,mutual_info
2505,國揚         ,200612,11905,26.39,0.414428880924032,2.4167,5.651,0.035868,0.083757,0.086949,0.19584,1.3351,168.1,36.24,0.25,6.64,176.97,1699.09,-43.3119,-1,2006,2005,2006,NaiveBayes,mutual_info
1451,年興         ,200612,11757,15.27,0.367285915131369,0.74963,0.61897,0.083979,0.11465,0.042665,0.09467,0.36527,212.83,93.94,4.07,10.09,61.05,2.89,7.5311,-1,2006,2005,2006,NaiveBayes,mutual_info
2617,台航         ,200712,23660,47.2,0.036114030795356,2.6592,4.9684,0.13425,0.20813,0.40548,0.38868,0.55039,152.47,123.54,0.0,29.54,39.48,44.93,-24.8305,1,2007,2006,2007,LogisticRegression,f_classif
8299,群聯         ,200712,22057,126.93,0.961993766916173,2.5705,0.63395,0.17945,0.2791,0.078222,0.068839,0.55534,247.01,166.54,10.94,10.09,37.5,30.18,-62.7905,-1,2007,2006,2007,LogisticRegression,f_classif
20082330,台積電       ,200812,1137769,39.76,0.0559525294070209,2.1388,3.0585,0.1788,0.20803,0.31347,0.29996,0.16351,444.7,404.96,9.88,10.94,-6.52,-8.56,54.3008,-1,2008,2007,2008,NaiveBayes,random_forest
6505,台塑化       ,200812,627048,61.76,0.81685517377385,2.9438,0.6512,0.0352,0.078302,0.018225,0.017321,1.2245,152.62,86.81,16.19,15.88,-78.96,-78.17,27.1211,-1,2008,2007,2008,NaiveBayes,random_forest
2412,中華電       ,200812,621047,54.13,0.528922466328429,1.394,2.6024,0.097091,0.11854,0.29041,0.22319,0.22096,169.02,154.19,21.19,18.09,-2.99,-6.05,11.8788,-1,2008,2007,2008,NaiveBayes,random_forest
2317,鴻海         ,200812,476018,55.35,0.694350560622442,1.1361,0.21038,0.06275,0.13982,0.0362,0.028266,1.2282,132.38,91.38,10.96,7.44,-24.46,-33.06,173.7127,1,2008,2007,2008,NaiveBayes,random_forest
2002,中鋼         ,200812,290079,19.87,0.212404896281834,1.0148,0.62979,0.052003,0.094243,0.10277,0.062365,0.81225,139.02,46.26,4.52,35.25,-44.83,-56.67,55.6115,-1,2008,2007,2008,NaiveBayes,random_forest
1303,南亞         ,200812,269112,32.49,0.543279946249851,1.0999,0.7679,0.023399,0.039379,0.061459,0.029098,0.68293,256.82,190.01,7.27,7.6,-63.75,-81.34,73.3456,-1,2008,2007,2008,NaiveBayes,random_forest
1301,台塑         ,200812,249412,37.31,0.702520272153464,1.1844,1.0663,0.066947,0.10937,0.02427,0.09846,0.63372,170.3,125.54,10.06,19.43,-73.84,-58.78,70.3833,-1,2008,2007,2008,NaiveBayes,random_forest
2498,宏達電       ,200812,247013,266.0,0.956434557260469,3.2686,1.3014,0.24741,0.47183,0.19918,0.18795,0.9071,189.56,170.86,13.09,6.23,-1.03,-1.26,25.2444,-1,2008,2007,2008,NaiveBayes,random_forest
2454,聯發科       ,200812,236630,201.29,0.444542162873471,2.6278,2.3723,0.19369,0.23471,0.23297,0.21227,0.21179,413.33,370.01,5.35,14.45,-33.95,-42.58,161.7616,1,2008,2007,2008,NaiveBayes,random_forest
1326,台化         ,200812,220989,35.91,0.085397830812645,1.1166,0.68063,0.014939,0.028375,-0.022524,0.020981,0.89933,114.12,64.34,6.28,14.82,-125.92,-85.67,81.8992,-1,2008,2007,2008,NaiveBayes,random_forest
2409,友達         ,200812,210091,23.76,0.0573401475412575,0.69677,0.47673,0.037513,0.071067,0.078061,0.050167,0.89447,95.94,71.4,12.49,8.5,-47.7,-61.68,63.2997,-1,2008,2007,2008,NaiveBayes,random_forest
3045,台灣大       ,200812,185105,41.39,0.629450486099479,2.4106,1.7711,0.16719,0.30178,0.31404,0.22182,0.80497,47.55,42.38,122.24,10.13,2.17,127.17,39.5265,-1,2008,2007,2008,NaiveBayes,random_forest
2357,華碩         ,200812,156254,157.83,0.796179066498458,4.0058,1.0089,0.045931,0.08745,0.031081,0.024775,0.90394,169.16,102.77,5.89,6.07,-27.99,-37.78,74.8844,-1,2008,2007,2008,NaiveBayes,random_forest
2308,台達電       ,200812,138750,57.26,0.691191332858144,2.1446,0.87714,0.087199,0.14122,0.078047,0.071863,0.61951,219.94,190.07,12.17,5.26,-29.17,-28.49,68.2676,-1,2008,2007,2008,NaiveBayes,random_forest
2382,廣達         ,200812,126273,30.61,0.345307862215166,1.2781,0.13434,0.0666,0.21827,0.022555,0.024696,2.2773,129.66,100.28,12.28,7.09,-6.5,7.7,114.1784,1,2008,2007,2008,NaiveBayes,random_forest
4904,遠傳         ,200812,121542,32.58,0.946816667161595,1.489,1.6978,0.11502,0.14065,0.22974,0.16253,0.22281,118.46,102.02,43.58,9.77,-4.58,-12.26,9.8527,-1,2008,2007,2008,NaiveBayes,random_forest
2353,宏碁         ,200812,112585,39.45,0.520190318211477,1.2445,0.18752,0.048234,0.14168,0.025761,0.021495,1.9374,124.83,94.85,13.24,5.18,38.17,-9.44,134.6515,1,2008,2007,2008,NaiveBayes,random_forest
1216,統一         ,200812,107887,24.31,0.953813025197927,1.592,0.30278,0.013477,0.038372,0.042327,0.012014,1.8473,106.92,68.06,8.68,22.69,16.35,-61.67,44.5084,-1,2008,2007,2008,NaiveBayes,random_forest
2303,聯電         ,200812,96499,7.18,0.0735956358081999,0.50421,0.96247,-0.10314,-0.11646,-0.021697,-0.23055,0.12909,528.55,457.46,8.42,8.09,-134.33,-236.31,131.337,1,2008,2007,2008,NaiveBayes,random_forest
1402,遠東新       ,200812,95969,20.12,0.207031948073074,1.0876,0.54115,0.017066,0.0348,0.069155,0.0272,1.0391,102.45,72.86,7.26,7.15,-24.54,-40.47,98.8072,-1,2008,2007,2008,NaiveBayes,random_forest
1101,台泥         ,200812,88724,24.4,0.775027813981967,1.1152,1.0235,0.030831,0.063838,0.062754,0.073414,1.0706,111.71,84.44,10.17,8.72,-61.8,-41.97,30.6557,-1,2008,2007,2008,NaiveBayes,random_forest
2325,矽品         ,200812,88272,24.96,0.914187821243774,1.3116,1.2468,0.086039,0.10644,0.14337,0.10117,0.23715,258.42,224.39,16.92,6.67,-44.76,-63.9,61.8189,-1,2008,2007,2008,NaiveBayes,random_forest
1102,亞泥         ,200812,82470,26.23,0.7825506477103,1.1726,1.7325,0.050714,0.094744,0.077452,0.16667,0.86819,165.5,133.7,7.33,6.33,-9.37,-25.98,31.91,-1,2008,2007,2008,NaiveBayes,random_forest
3009,D 奇美電     ,200812,78909,10.8,0.295534196164876,0.4186,0.29581,-0.010165,-0.029536,-0.014742,-0.018979,1.9058,109.27,86.94,10.18,8.18,-110.6,-118.05,108.3333,1,2008,2007,2008,NaiveBayes,random_forest
3481,奇美電       ,200812,75749,23.43,0.151845722314485,0.75654,0.45407,0.030474,0.050308,0.035595,0.030195,0.65088,199.5,160.01,8.78,7.01,-66.52,-69.97,102.5181,-1,2008,2007,2008,NaiveBayes,random_forest
2912,統一超       ,200812,71748,65.08,0.847910522313782,3.6216,0.40823,0.05523,0.18736,0.03913,0.024124,2.3924,93.62,62.25,12.5,63.98,13.02,-5.25,12.984,-1,2008,2007,2008,NaiveBayes,random_forest
2311,日月光       ,200812,67150,10.34,0.78485459109315,0.78038,0.57572,0.040476,0.085603,0.11909,0.065233,1.1149,183.48,155.96,14.01,6.27,-41.73,-48.5,150.2901,1,2008,2007,2008,NaiveBayes,random_forest
2324,仁寶         ,200812,66996,15.1,0.270831502151317,0.74384,0.12096,0.064678,0.14694,0.036481,0.0264,1.2718,158.55,123.38,14.14,6.18,-13.23,-14.84,170.7947,1,2008,2007,2008,NaiveBayes,random_forest
2354,鴻準         ,200812,65457,67.14,0.227810704816134,1.5339,0.35601,0.068876,0.16714,0.051757,0.038792,1.4267,145.83,119.32,17.49,5.04,-21.09,-31.42,84.6887,-1,2008,2007,2008,NaiveBayes,random_forest
1722,台肥         ,200812,51156,50.49,0.321023217088951,1.0018,2.9067,0.034589,0.044376,0.016521,0.12873,0.28295,559.57,287.39,4.21,11.72,-1.3,-41.85,122.4797,1,2008,2007,2008,NaiveBayes,random_forest
3532,台勝科       ,200812,48019,61.09,0.829561804399168,2.294,5.6775,0.082025,0.095193,0.31064,0.23555,0.16053,120.17,23.59,3.1,10.12,-1.66,-55.32,41.267,-1,2008,2007,2008,NaiveBayes,random_forest
2301,光寶科       ,200812,47857,19.29,0.822182194600976,0.72546,0.18174,0.026022,0.059261,0.026653,0.01916,1.2774,139.62,103.52,8.28,5.62,-40.79,-47.0,134.0591,1,2008,2007,2008,NaiveBayes,random_forest
2603,長榮         ,200812,47291,15.45,0.570682850481878,0.74782,0.36664,0.0047923,0.0094406,0.021933,0.0049555,0.96992,165.73,145.77,0.0,9.54,-72.59,-91.52,15.534,-1,2008,2007,2008,NaiveBayes,random_forest
8046,南電         ,200812,42652,61.26,0.571829636228848,1.0557,0.97844,0.14986,0.18717,0.18775,0.17347,0.24897,456.56,393.24,8.6,4.82,-21.84,-22.11,92.7849,-1,2008,2007,2008,NaiveBayes,random_forest
2105,正新         ,200812,42256,19.71,0.28601827249938,1.016,0.40061,0.041779,0.1089,0.088075,0.048116,1.6065,120.46,62.19,5.42,11.72,-14.9,-36.89,191.172,1,2008,2007,2008,NaiveBayes,random_forest
2347,聯強         ,200812,40936,26.69,0.699133559301209,1.1559,0.16913,0.052142,0.11843,0.013088,0.01733,1.2713,165.51,105.6,10.68,9.1,-21.29,-13.86,129.3743,1,2008,2007,2008,NaiveBayes,random_forest
9904,寶成         ,200812,40141,12.61,0.796257943281577,0.77173,0.1615,0.0223,0.047963,0.072396,0.024327,1.1508,141.33,89.02,6.12,7.2,0.4,-5.34,86.0428,-1,2008,2007,2008,NaiveBayes,random_forest
3231,緯創         ,200812,37764,20.22,0.441589056151223,0.83176,0.068895,0.049318,0.18204,0.019359,0.015452,2.6911,125.6,85.1,15.36,7.52,7.49,2.71,178.1405,1,2008,2007,2008,NaiveBayes,random_forest
1802,台玻         ,200812,36465,17.34,0.446215611691222,0.8762,1.0899,0.020404,0.02981,0.028422,0.041267,0.46097,150.89,75.95,3.82,8.62,-76.33,-69.99,45.6747,-1,2008,2007,2008,NaiveBayes,random_forest
2610,華航         ,200812,35243,10.92,0.465662408365111,1.6446,0.38437,-0.14393,-0.95264,-0.077446,-0.24643,5.6188,36.44,28.25,0.0,12.5,-593.91,-1358.24,3.9377,-1,2008,2007,2008,NaiveBayes,random_forest
6239,力成         ,200812,34441,48.27,0.279039187274615,1.4155,0.97633,0.14989,0.30424,0.23373,0.20984,1.0297,170.83,159.29,25.77,4.0,2.87,6.15,116.3248,1,2008,2007,2008,NaiveBayes,random_forest
2606,裕民         ,200812,33720,33.15,0.675375318416595,1.0618,1.5718,0.25551,0.38955,0.60727,0.57661,0.52458,429.0,423.4,0.0,34.89,24.05,15.3,80.9351,-1,2008,2007,2008,NaiveBayes,random_forest
2474,可成         ,200812,32624,48.91,0.90366452636354,0.99593,1.54,0.097394,0.14707,0.25941,0.22817,0.51006,208.84,142.94,4.31,2.41,-33.56,-39.56,82.5802,-1,2008,2007,2008,NaiveBayes,random_forest
2475,華映         ,200812,31666,3.34,0.908525898848375,0.38747,0.26614,-0.073812,-0.16754,-0.099134,-0.11712,1.2698,71.12,53.72,10.53,5.47,-192.58,-261.03,23.0539,-1,2008,2007,2008,NaiveBayes,random_forest
5346,力晶         ,200812,30551,3.91,0.747196944130713,0.67414,0.5507,-0.33304,-1.2882,-0.86955,-1.0525,2.8678,25.83,18.18,15.23,16.71,-298.72,-367.43,2.3018,-1,2008,2007,2008,NaiveBayes,random_forest
2615,萬海         ,200812,30503,14.15,0.260511507083546,1.0995,0.46016,7.6327e-05,0.00019052,0.027066,8.0163e-05,1.4962,121.64,110.36,0.0,18.21,-71.66,-99.57,21.2014,-1,2008,2007,2008,NaiveBayes,random_forest
2618,長榮航       ,200812,29570,12.46,0.689637840074109,1.9081,0.50425,-0.11089,-0.58831,-0.076587,-0.17336,4.3054,62.3,33.91,3678.95,10.7,-554.61,-947.6,13.1621,-1,2008,2007,2008,NaiveBayes,random_forest
1434,福懋         ,200812,28639,15.37,0.131830665475512,0.59298,0.61016,0.041243,0.064953,0.036271,0.07096,0.5749,154.16,81.54,4.81,8.0,-32.16,-57.09,63.11,-1,2008,2007,2008,NaiveBayes,random_forest
2408,南科         ,200812,28348,16.96,0.123500832319801,2.8126,2.1468,-0.31431,-1.3036,-0.72318,-0.99528,3.1474,56.65,32.55,9.25,6.33,-197.3,-194.83,92.8066,-1,2008,2007,2008,NaiveBayes,random_forest
2371,大同         ,200812,27706,6.09,0.190902853244491,0.69362,0.13781,-0.024115,-0.066579,-0.07768,-0.03661,1.7609,85.49,55.65,6.56,5.26,-211.06,-271.49,28.7356,-1,2008,2007,2008,NaiveBayes,random_forest
2207,和泰         ,200812,27582,46.41,0.145732099496291,1.3166,0.31114,0.036394,0.11541,0.043483,0.030871,2.171,108.19,88.8,14.4,2.74,-15.79,-25.52,57.7246,-1,2008,2007,2008,NaiveBayes,random_forest
2337,旺宏         ,200812,27046,7.37,0.585043615268716,0.62247,0.93885,0.10172,0.12155,0.16735,0.18424,0.19492,475.11,360.79,2.98,8.8,7.2,-5.34,130.3935,1,2008,2007,2008,NaiveBayes,random_forest
3474,華亞科       ,200812,26900,7.91,0.0733616900804668,0.52663,0.70311,-0.16463,-0.4345,-0.50413,-0.58008,1.6392,51.41,38.02,13.62,7.99,-698.12,-2449.45,234.3869,1,2008,2007,2008,NaiveBayes,random_forest
3008,大立光       ,200812,26482,191.47,0.822326222185306,2.0885,3.3317,0.23771,0.27176,0.41955,0.43355,0.14326,496.64,444.99,5.58,4.57,7.57,26.17,116.2898,1,2008,2007,2008,NaiveBayes,random_forest
2609,陽明         ,200812,25880,9.98,0.722902973268465,0.54417,0.18557,0.0048562,0.011531,0.0053123,0.0039711,1.3744,87.07,62.79,0.0,35.38,-87.21,-90.51,21.7435,-1,2008,2007,2008,NaiveBayes,random_forest
2395,研華         ,200812,24288,42.04,0.925858038017486,1.8097,1.2032,0.16704,0.21976,0.15708,0.14729,0.3156,247.3,160.24,4.17,6.61,-11.86,-12.91,61.2274,-1,2008,2007,2008,NaiveBayes,random_forest
2451,創見         ,200812,23869,56.1,0.492638598461781,1.5349,0.64327,0.12168,0.15583,0.050408,0.065308,0.28061,362.1,215.58,6.11,12.57,-38.84,-16.79,113.9037,1,2008,2007,2008,NaiveBayes,random_forest
2356,英業達       ,200812,23689,7.21,0.654882898449669,0.47843,0.048696,0.041282,0.13556,0.006829,0.014071,2.2839,118.94,90.41,18.42,6.75,-19.27,3.96,140.0832,1,2008,2007,2008,NaiveBayes,random_forest
6116,彩晶         ,200812,22360,4.28,0.890123477961687,0.40226,0.36992,-0.080682,-0.119,-0.048404,-0.11116,0.47499,134.43,110.0,13.68,4.25,-126.95,-146.78,94.1589,-1,2008,2007,2008,NaiveBayes,random_forest
2201,裕隆         ,200812,22142,13.93,0.538525574469021,0.37812,0.60697,0.0037415,0.0063134,-0.0074246,0.011201,0.68742,129.49,98.73,3.99,1.93,-132.06,-87.37,168.0546,1,2008,2007,2008,NaiveBayes,random_forest
2903,遠百         ,200812,21892,17.07,0.282205164558222,0.95845,0.22157,0.0034833,0.011093,0.030093,0.0032113,2.1845,40.17,29.62,32.3,132.5,-22.3,-62.06,105.2724,1,2008,2007,2008,NaiveBayes,random_forest
9921,巨大         ,200812,21570,56.39,0.975957517879964,1.7964,0.4023,0.094784,0.25602,0.076961,0.059241,1.7011,133.23,72.35,4.3,5.16,38.62,39.14,50.7891,-1,2008,2007,2008,NaiveBayes,random_forest
2707,晶華         ,200812,21516,258.24,0.0364255155254801,6.2528,4.0155,0.16134,0.2311,0.22244,0.15957,0.43236,71.1,59.8,63.69,32.27,-9.71,-22.47,41.8487,-1,2008,2007,2008,NaiveBayes,random_forest
1605,華新         ,200812,20392,6.36,0.97301362389282,0.38038,0.1269,-0.051348,-0.093346,-0.0070494,-0.031833,0.8179,107.09,61.83,8.85,14.35,-142.82,-435.15,87.8931,-1,2008,2007,2008,NaiveBayes,random_forest
6244,茂迪         ,200812,19314,61.87,0.365032625305747,1.115,0.67647,0.1056,0.1656,0.10887,0.10088,0.56822,369.36,240.78,6.26,17.63,2.66,-6.17,141.4094,1,2008,2007,2008,NaiveBayes,random_forest
2607,榮運         ,200812,19208,17.66,0.309149618895917,0.98604,2.8211,0.041057,0.048885,0.12776,0.14079,0.19068,240.23,224.21,0.0,9.73,-5.44,4.7,58.9468,-1,2008,2007,2008,NaiveBayes,random_forest
2448,晶電         ,200812,18738,28.96,0.120912384580628,0.8246,1.7648,0.0016246,0.0019208,-0.0071328,0.0041121,0.18231,554.06,435.32,3.21,2.98,-103.69,-98.02,305.9738,1,2008,2007,2008,NaiveBayes,random_forest
2015,豐興         ,200812,18624,29.31,0.91576570404079,1.3274,0.45141,0.090489,0.15418,0.05745,0.05243,0.70384,104.35,34.31,6.45,34.44,-30.66,-23.68,76.5609,-1,2008,2007,2008,NaiveBayes,random_forest
2006,東鋼         ,200812,18524,18.79,0.135478205681502,0.88674,0.31644,0.052483,0.092598,0.05824,0.033284,0.76435,136.39,67.43,6.14,9.66,-42.66,-60.55,77.5412,-1,2008,2007,2008,NaiveBayes,random_forest
1504,東元         ,200812,18413,9.36,0.332117891828341,0.50759,0.36894,0.02773,0.053,0.058721,0.040163,0.91126,179.56,93.87,2.9,5.43,0.87,-33.73,43.5897,-1,2008,2007,2008,NaiveBayes,random_forest
3034,聯詠         ,200812,18211,27.75,0.897479892399884,0.88517,0.62067,0.13743,0.19241,0.136,0.13491,0.40007,256.25,221.17,8.21,2.9,-53.05,-53.43,264.2523,1,2008,2007,2008,NaiveBayes,random_forest
2315,神達         ,200812,18041,11.58,0.499648777847273,0.55888,0.26874,0.0087073,0.014756,-0.012473,0.0070949,0.69466,139.23,91.3,6.4,5.0,-116.46,-92.15,42.9188,-1,2008,2007,2008,NaiveBayes,random_forest
5387,茂德         ,200812,17712,2.43,0.615288242215057,0.39448,0.57311,-0.26427,-0.80547,-0.94827,-1.1715,2.0479,11.18,3.38,6.89,9.15,-335.13,-380.97,-11.1111,-1,2008,2007,2008,NaiveBayes,random_forest
2385,群光         ,200812,17629,26.57,0.583132968088648,1.5987,0.27392,0.10285,0.33459,0.065001,0.059926,2.2532,108.28,72.89,6.91,5.19,-6.26,7.09,165.6756,1,2008,2007,2008,NaiveBayes,random_forest
