證券代碼,簡稱,年月,市值(百萬元),收盤價(元)_年,Unknown masked parameter,股價淨值比,股價營收比,M淨值報酬率─稅後,資產報酬率ROA,營業利益率OPM,利潤邊際NPM,負債/淨值比,M流動比率,M速動比率,M存貨週轉率 (次),M應收帳款週轉次,M營業利益成長率,M稅後淨利成長率,Return,ReturnMean_year_Label,年份,PE_ratio,PB_ratio,PS_ratio,ROE,ROA,OPM,NPM,DE_ratio,CR,QR,ITR,RTR,OIG,NIG,profitability_score,liquidity_score,efficiency_score,growth_score,valuation_score,predicted_return,訓練年份,測試年份,使用C參數,使用gamma參數,使用epsilon參數
2377,微星         ,200512,15642,13.21,0.584641303355111,0.51221,0.13911,0.029291,0.058291,0.011094,0.015831,0.99005,155.36,93.48,5.93,7.0,139.09,161.7,48.5995,1,2005,0.08169449547498767,0.51221,0.13911,0.029291,0.058291,0.011094,0.015831,0.99005,155.36,93.48,5.93,7.0,139.09,161.7,0.028626750000000003,124.42000000000002,6.465,150.39499999999998,0.32566000000000006,14.989015307027433,2004,2005,641.1306866610702,7.833483996888895,0.025942466651876044
1704,榮化         ,200512,11416,14.6,0.789643703689691,0.79348,0.37179,0.079308,0.17653,0.052028,0.08319,1.2259,161.37,105.15,6.68,12.28,53.29,97.18,60.3425,1,2005,0.1502366726668381,0.79348,0.37179,0.079308,0.17653,0.052028,0.08319,1.2259,161.37,105.15,6.68,12.28,53.29,97.18,0.097764,133.26,9.48,75.235,0.582635,14.923031295949942,2004,2005,641.1306866610702,7.833483996888895,0.025942466651876044
2103,台橡         ,200512,10971,11.38,0.871476517995847,0.75066,0.3494,0.12381,0.18129,0.12696,0.093045,0.4643,203.71,150.86,9.36,10.24,27.04,36.33,52.9877,1,2005,0.31323973814369016,0.75066,0.3494,0.12381,0.18129,0.12696,0.093045,0.4643,203.71,150.86,9.36,10.24,27.04,36.33,0.13127625,177.28500000000003,9.8,31.685,0.55003,14.799840025227489,2004,2005,641.1306866610702,7.833483996888895,0.025942466651876044
2394,普立爾       ,200512,25516,40.87,0.725687923545844,2.1522,0.64454,0.067309,0.14039,0.066158,0.042862,1.0857,118.59,81.19,7.85,7.37,59.63,53.31,-100.0,-1,2005,0.7666478940790115,2.1522,0.64454,0.067309,0.14039,0.066158,0.042862,1.0857,118.59,81.19,7.85,7.37,59.63,53.31,0.07917975,99.89,7.609999999999999,56.47,1.3983700000000001,14.734199877011774,2004,2005,641.1306866610702,7.833483996888895,0.025942466651876044
1319,東陽         ,200512,16562,31.22,0.58471861926332,1.6967,0.91824,0.051429,0.10125,0.066626,0.081651,0.96882,98.3,62.93,8.2,4.99,-22.21,-8.52,-33.9846,-1,2005,-3.6643196789107604,1.6967,0.91824,0.051429,0.10125,0.066626,0.081651,0.96882,98.3,62.93,8.2,4.99,-22.21,-8.52,0.075239,80.615,6.595,-15.365,1.30747,14.522906057096,2004,2005,641.1306866610702,7.833483996888895,0.025942466651876044
2308,台達電       ,200512,123184,44.9,0.582470301736287,1.8937,1.0168,0.092285,0.15977,0.092054,0.093447,0.73127,173.99,145.39,10.99,4.68,39.17,16.62,72.1381,1,2005,2.7015642177157506,1.8937,1.0168,0.092285,0.15977,0.092054,0.093447,0.73127,173.99,145.39,10.99,4.68,39.17,16.62,0.109389,159.69,7.835,27.895000000000003,1.45525,14.291551021874803,2004,2005,641.1306866610702,7.833483996888895,0.025942466651876044
9917,中保         ,200512,22226,37.59,0.317833053726229,1.9497,1.9537,0.11999,0.16371,0.22697,0.16888,0.36437,184.99,168.39,56.28,12.15,24.4,12.74,23.3041,-1,2005,2.950549218952181,1.9497,1.9537,0.11999,0.16371,0.22697,0.16888,0.36437,184.99,168.39,56.28,12.15,24.4,12.74,0.1698875,176.69,34.215,18.57,1.9517,14.278347042523025,2004,2005,641.1306866610702,7.833483996888895,0.025942466651876044
6282,康舒         ,200512,8327,13.96,0.0514482932302053,0.95748,0.50543,0.043233,0.080937,0.019746,0.043934,0.87212,174.38,140.24,7.69,4.66,-80.89,-61.86,-22.9226,-1,2005,-0.2256708733538777,0.95748,0.50543,0.043233,0.080937,0.019746,0.043934,0.87212,174.38,140.24,7.69,4.66,-80.89,-61.86,0.0469625,157.31,6.175000000000001,-71.375,0.731455,14.252008223739432,2004,2005,641.1306866610702,7.833483996888895,0.025942466651876044
4906,正文         ,200512,9321,30.51,0.517845600234051,0.98994,0.44547,0.045709,0.083278,0.048874,0.03831,0.8219,152.92,104.93,5.76,4.01,-43.04,-55.21,60.7342,1,2005,-0.5526172894877248,0.98994,0.44547,0.045709,0.083278,0.048874,0.03831,0.8219,152.92,104.93,5.76,4.01,-43.04,-55.21,0.05404275,128.925,4.885,-49.125,0.717705,14.248523824718168,2004,2005,641.1306866610702,7.833483996888895,0.025942466651876044
1802,台玻         ,200512,40499,18.51,0.221265730127105,0.88395,1.2626,0.065313,0.091525,0.15051,0.13677,0.40132,225.67,164.68,5.22,7.3,-25.68,-19.06,14.9649,-1,2005,-0.9711438075101685,0.88395,1.2626,0.065313,0.091525,0.15051,0.13677,0.40132,225.67,164.68,5.22,7.3,-25.68,-19.06,0.11102949999999999,195.175,6.26,-22.369999999999997,1.073275,14.210421686139926,2004,2005,641.1306866610702,7.833483996888895,0.025942466651876044
8016,矽創         ,200512,8029,61.88,0.542666987436342,2.3448,1.1841,0.22072,0.32945,0.18647,0.16881,0.49261,321.4,251.38,6.75,5.77,42.03,45.59,-2.1655,-1,2005,1.3573151709296958,2.3448,1.1841,0.22072,0.32945,0.18647,0.16881,0.49261,321.4,251.38,6.75,5.77,42.03,45.59,0.22636250000000002,286.39,6.26,43.81,1.76445,14.135558581655516,2004,2005,641.1306866610702,7.833483996888895,0.025942466651876044
5305,敦南         ,200512,14565,25.54,0.442529962202884,1.5775,0.93828,0.0872,0.18033,0.045534,0.10954,1.068,111.06,65.31,9.18,5.27,-55.2,18.67,1.8403,-1,2005,1.3679699320851668,1.5775,0.93828,0.0872,0.18033,0.045534,0.10954,1.068,111.06,65.31,9.18,5.27,-55.2,18.67,0.105651,88.185,7.225,-18.265,1.25789,14.123171081124358,2004,2005,641.1306866610702,7.833483996888895,0.025942466651876044
2023,燁輝         ,200612,19833,12.04,0.0363820304478321,0.65649,0.33296,0.042396,0.079233,0.060167,0.040271,0.86887,135.96,51.62,5.53,12.13,77.22,33.67,-13.206,-1,2006,0.35758834696797304,0.65649,0.33296,0.042396,0.079233,0.060167,0.040271,0.86887,135.96,51.62,5.53,12.13,77.22,33.67,0.055516750000000004,93.79,8.83,55.445,0.49472499999999997,59.27762701838273,2005,2006,701.1993045980038,7.745248734818676,0.019089087946681717
3702,大聯大       ,200612,12037,11.83,0.82239400675902,0.64259,0.065229,0.037102,0.11438,0.023779,0.011933,2.0828,177.4,105.88,8.27,6.35,1254.86,491.04,136.4328,1,2006,0.024091723639435233,0.64259,0.065229,0.037102,0.11438,0.023779,0.011933,2.0828,177.4,105.88,8.27,6.35,1254.86,491.04,0.0467985,141.64,7.31,872.9499999999999,0.3539095,52.10563225422261,2005,2006,701.1993045980038,7.745248734818676,0.019089087946681717
2504,國產         ,200612,20785,14.64,0.582746806361791,1.0266,1.0502,0.035061,0.060493,0.07902,0.063553,0.72538,125.64,98.3,6.5,2.99,-2.62,1.18,-14.0027,-1,2006,12.406769146805809,1.0266,1.0502,0.035061,0.060493,0.07902,0.063553,0.72538,125.64,98.3,6.5,2.99,-2.62,1.18,0.05953175,111.97,4.745,-0.7200000000000001,1.0384,44.881415742823144,2005,2006,701.1993045980038,7.745248734818676,0.019089087946681717
2903,遠百         ,200612,22419,16.5,0.755145904700522,0.82831,0.21762,0.0071499,0.021844,0.034792,0.0073805,2.0551,47.65,38.13,29.1,59.8,13.77,-4.84,99.3939,1,2006,-3.409091613448681,0.82831,0.21762,0.0071499,0.021844,0.034792,0.0073805,2.0551,47.65,38.13,29.1,59.8,13.77,-4.84,0.017791599999999998,42.89,44.45,4.465,0.522965,42.75665834500692,2005,2006,701.1993045980038,7.745248734818676,0.019089087946681717
2350,環電         ,200612,16405,13.83,0.262964033730157,0.91589,0.2335,0.044337,0.10146,0.034399,0.025877,1.2885,139.2,95.55,7.9,4.96,84.05,101.87,18.6551,1,2006,0.13576126302384153,0.91589,0.2335,0.044337,0.10146,0.034399,0.025877,1.2885,139.2,95.55,7.9,4.96,84.05,101.87,0.05151825000000001,117.375,6.43,92.96000000000001,0.574695,39.11980501980654,2005,2006,701.1993045980038,7.745248734818676,0.019089087946681717
3080,威力盟       ,200612,17194,82.34,0.827977549139487,2.4055,1.9765,0.20177,0.29426,0.28904,0.24545,0.45841,263.87,212.99,9.81,3.57,81.93,93.96,-20.0874,-1,2006,0.8763303440152157,2.4055,1.9765,0.20177,0.29426,0.28904,0.24545,0.45841,263.87,212.99,9.81,3.57,81.93,93.96,0.25763,238.43,6.69,87.945,2.191,38.97633753924506,2005,2006,701.1993045980038,7.745248734818676,0.019089087946681717
1907,永豐餘       ,200612,22105,11.96,0.831129575710113,0.84763,0.4731,0.019893,0.045821,-0.0051352,0.028278,1.3034,125.45,85.87,6.96,5.02,-122.31,-20.88,-9.8662,-1,2006,-0.5727969622987051,0.84763,0.4731,0.019893,0.045821,-0.0051352,0.028278,1.3034,125.45,85.87,6.96,5.02,-122.31,-20.88,0.0222142,105.66,5.99,-71.595,0.660365,36.10717866882731,2005,2006,701.1993045980038,7.745248734818676,0.019089087946681717
6191,精成科       ,200612,15871,35.99,0.233653145442385,1.1303,0.17397,0.069813,0.16057,0.039305,0.02729,1.2999,160.99,123.75,18.38,6.94,20.31,21.23,-12.8925,-1,2006,1.695242501401672,1.1303,0.17397,0.069813,0.16057,0.039305,0.02729,1.2999,160.99,123.75,18.38,6.94,20.31,21.23,0.07424449999999999,142.37,12.66,20.77,0.652135,33.38827087093658,2005,2006,701.1993045980038,7.745248734818676,0.019089087946681717
2323,中環         ,200612,34787,11.45,0.440943276524324,0.62161,0.98963,0.0034209,0.0056126,0.032477,0.0090574,0.64067,134.76,92.36,5.8,4.97,22.83,151.65,-1.31,-1,2006,0.07550280200789447,0.62161,0.98963,0.0034209,0.0056126,0.032477,0.0090574,0.64067,134.76,92.36,5.8,4.97,22.83,151.65,0.012641975,113.56,5.385,87.24000000000001,0.80562,32.633061999858995,2005,2006,701.1993045980038,7.745248734818676,0.019089087946681717
1504,東元         ,200612,31715,13.78,0.470763245866957,0.67982,0.62353,0.034077,0.059966,0.034841,0.056915,0.75974,158.03,88.89,3.05,5.28,352.04,28.26,1.2337,-1,2006,0.4876149862839707,0.67982,0.62353,0.034077,0.059966,0.034841,0.056915,0.75974,158.03,88.89,3.05,5.28,352.04,28.26,0.04644975,123.46000000000001,4.165,190.15,0.651675,32.57261512320836,2005,2006,701.1993045980038,7.745248734818676,0.019089087946681717
2609,陽明         ,200612,43048,15.62,0.715635404167474,0.83485,0.33333,0.011883,0.026456,0.013368,0.010654,1.2263,136.83,114.48,0.0,24.77,-86.44,-87.41,36.2356,1,2006,-0.1786980915078148,0.83485,0.33333,0.011883,0.026456,0.013368,0.010654,1.2263,136.83,114.48,0.0,24.77,-86.44,-87.41,0.01559025,125.655,12.385,-86.925,0.58409,31.906916576615117,2005,2006,701.1993045980038,7.745248734818676,0.019089087946681717
2103,台橡         ,200612,15402,17.41,0.991703720961955,1.0895,0.50906,0.12052,0.17364,0.13295,0.091764,0.44084,221.18,158.69,10.61,10.24,17.24,25.69,94.0839,1,2006,0.6776955750215813,1.0895,0.50906,0.12052,0.17364,0.13295,0.091764,0.44084,221.18,158.69,10.61,10.24,17.24,25.69,0.1297185,189.935,10.425,21.465,0.79928,31.51972516434146,2005,2006,701.1993045980038,7.745248734818676,0.019089087946681717
2312,金寶         ,200612,18068,11.18,0.166890722666246,0.71029,0.33224,0.029347,0.039215,0.035196,0.018495,0.33626,103.06,66.73,9.28,6.04,-32.99,-17.19,-10.7335,-1,2006,-0.6503781646525982,0.71029,0.33224,0.029347,0.039215,0.035196,0.018495,0.33626,103.06,66.73,9.28,6.04,-32.99,-17.19,0.030563249999999997,84.89500000000001,7.66,-25.090000000000003,0.521265,30.667784463261587,2005,2006,701.1993045980038,7.745248734818676,0.019089087946681717
9910,豐泰         ,200612,13837,20.74,0.21928358818243,1.4167,0.41094,0.046229,0.077756,0.052714,0.033735,0.68197,170.42,102.74,8.4,13.76,-35.63,-43.25,-4.0984,-1,2006,-0.4795375833419094,1.4167,0.41094,0.046229,0.077756,0.052714,0.033735,0.68197,170.42,102.74,8.4,13.76,-35.63,-43.25,0.0526085,136.57999999999998,11.08,-39.44,0.9138200000000001,30.29731689912146,2005,2006,701.1993045980038,7.745248734818676,0.019089087946681717
2384,勝華         ,200612,32424,29.22,0.124025916648043,1.2371,0.90858,0.05007,0.093901,0.081249,0.069014,0.8754,144.46,83.08,3.76,4.9,-56.11,-58.62,48.8706,1,2006,-0.498464696323178,1.2371,0.90858,0.05007,0.093901,0.081249,0.069014,0.8754,144.46,83.08,3.76,4.9,-56.11,-58.62,0.07355850000000001,113.77000000000001,4.33,-57.364999999999995,1.07284,29.986441719138554,2005,2006,701.1993045980038,7.745248734818676,0.019089087946681717
2104,中橡         ,200612,18619,34.26,0.324154205005822,1.3921,0.85843,0.044039,0.081336,0.1161,0.054124,0.84692,151.86,98.22,6.12,5.9,168.57,13.85,-17.2212,-1,2006,2.47364603078368,1.3921,0.85843,0.044039,0.081336,0.1161,0.054124,0.84692,151.86,98.22,6.12,5.9,168.57,13.85,0.07389975,125.04,6.01,91.21,1.125265,29.68172643632977,2005,2006,701.1993045980038,7.745248734818676,0.019089087946681717
2313,華通         ,200612,18529,14.8,0.401790917846999,1.1663,0.77164,0.040821,0.086611,0.10067,0.057301,1.1217,144.91,103.39,5.67,3.57,99.52,330.61,-26.6216,-1,2006,0.04476573592823648,1.1663,0.77164,0.040821,0.086611,0.10067,0.057301,1.1217,144.91,103.39,5.67,3.57,99.52,330.61,0.07135074999999999,124.15,4.62,215.065,0.9689699999999999,28.475056661652896,2005,2006,701.1993045980038,7.745248734818676,0.019089087946681717
2201,裕隆         ,200612,57098,36.29,0.0496319015193902,0.95425,1.1965,0.027342,0.049271,0.045938,0.068467,0.80207,122.77,87.19,4.77,1.86,-46.59,-50.79,-18.3797,-1,2006,-0.714510744526693,0.95425,1.1965,0.027342,0.049271,0.045938,0.068467,0.80207,122.77,87.19,4.77,1.86,-46.59,-50.79,0.0477545,104.97999999999999,3.315,-48.69,1.075375,27.90190811105729,2005,2006,701.1993045980038,7.745248734818676,0.019089087946681717
2337,旺宏         ,200612,41117,10.68,0.633333580320122,0.9972,1.3234,0.050588,0.065169,0.07973,0.086507,0.28824,312.21,227.74,4.14,8.31,137.43,127.05,8.9888,1,2006,0.08406139249066201,0.9972,1.3234,0.050588,0.065169,0.07973,0.086507,0.28824,312.21,227.74,4.14,8.31,137.43,127.05,0.07049849999999999,269.975,6.225,132.24,1.1602999999999999,27.74839852078363,2005,2006,701.1993045980038,7.745248734818676,0.019089087946681717
3059,華晶科       ,200612,14535,37.11,0.60197976627551,1.3235,0.43101,0.15799,0.30349,0.12673,0.10007,0.92091,247.07,230.73,14.69,7.02,69.95,44.68,-8.5152,-1,2006,0.8305729447051714,1.3235,0.43101,0.15799,0.30349,0.12673,0.10007,0.92091,247.07,230.73,14.69,7.02,69.95,44.68,0.17207,238.89999999999998,10.855,57.315,0.8772549999999999,27.58839660307747,2005,2006,701.1993045980038,7.745248734818676,0.019089087946681717
9933,中鼎         ,200612,17940,22.04,0.188092073195248,1.4922,0.39154,0.030007,0.10752,0.028161,0.029689,2.5833,127.81,49.59,3.63,22.87,28.44,27.19,-17.196,-1,2006,0.8105920996472195,1.4922,0.39154,0.030007,0.10752,0.028161,0.029689,2.5833,127.81,49.59,3.63,22.87,28.44,27.19,0.04884425,88.7,13.25,27.815,0.94187,27.500398398573154,2005,2006,701.1993045980038,7.745248734818676,0.019089087946681717
1229,聯華         ,200612,12113,13.62,0.12553623135482,0.63764,1.9883,0.063085,0.077847,-0.026669,0.2592,0.234,148.85,90.32,4.85,4.45,-610.97,26.95,11.674,1,2006,0.5053803151992462,0.63764,1.9883,0.063085,0.077847,-0.026669,0.2592,0.234,148.85,90.32,4.85,4.45,-610.97,26.95,0.09336575,119.585,4.65,-292.01,1.31297,27.277669607252353,2005,2006,701.1993045980038,7.745248734818676,0.019089087946681717
1402,遠東新       ,200612,123970,23.67,0.311109639604002,1.2517,0.73418,0.033273,0.064965,0.10653,0.059455,0.95249,106.06,67.47,6.57,8.14,-23.14,-6.49,42.7968,1,2006,-3.6471500226733475,1.2517,0.73418,0.033273,0.064965,0.10653,0.059455,0.95249,106.06,67.47,6.57,8.14,-23.14,-6.49,0.06605575,86.765,7.355,-14.815000000000001,0.99294,26.91717542047399,2005,2006,701.1993045980038,7.745248734818676,0.019089087946681717
2324,仁寶         ,200612,110722,21.83,0.181980467169022,1.1532,0.21482,0.043806,0.11307,0.041544,0.022886,1.581,132.98,108.57,14.64,6.43,29.14,13.61,29.6381,1,2006,1.6039675529781372,1.1532,0.21482,0.043806,0.11307,0.041544,0.022886,1.581,132.98,108.57,14.64,6.43,29.14,13.61,0.0553265,120.77499999999999,10.535,21.375,0.68401,26.705245280037573,2005,2006,701.1993045980038,7.745248734818676,0.019089087946681717
3010,華立         ,200612,13942,48.23,0.207730621996059,1.6683,0.52231,0.11196,0.21789,0.068979,0.070672,0.9462,156.87,109.55,6.45,3.61,-34.29,-23.12,2.8198,-1,2006,-2.0860727545879216,1.6683,0.52231,0.11196,0.21789,0.068979,0.070672,0.9462,156.87,109.55,6.45,3.61,-34.29,-23.12,0.11737525,133.21,5.03,-28.705,1.095305,26.562620689860204,2005,2006,701.1993045980038,7.745248734818676,0.019089087946681717
2449,京元電       ,200612,29662,21.23,0.0433904715669532,1.0642,1.6809,0.076065,0.12693,0.21271,0.20661,0.66869,169.5,151.38,93.15,3.83,167.15,81.94,-32.9722,-1,2006,0.2590920153881863,1.0642,1.6809,0.076065,0.12693,0.21271,0.20661,0.66869,169.5,151.38,93.15,3.83,167.15,81.94,0.15557875,160.44,48.49,124.545,1.37255,26.501523940836634,2005,2006,701.1993045980038,7.745248734818676,0.019089087946681717
2534,宏盛         ,200612,14015,15.65,0.540878322763043,0.82629,0.79603,0.12373,0.19703,0.20755,0.18981,0.59239,185.16,8.14,0.59,66.78,385.83,284.22,9.5208,1,2006,0.055062979188435085,0.82629,0.79603,0.12373,0.19703,0.20755,0.18981,0.59239,185.16,8.14,0.59,66.78,385.83,284.22,0.17953000000000002,96.65,33.685,335.025,0.81116,26.330352781765843,2005,2006,701.1993045980038,7.745248734818676,0.019089087946681717
3195,統寶         ,200612,25379,12.36,0.346260716664775,1.7335,1.736,-0.096387,-0.19386,-0.14456,-0.19541,1.0113,97.37,61.17,7.45,6.42,-20.64,-43.47,21.6828,1,2006,-0.2843340300053837,1.7335,1.736,-0.096387,-0.19386,-0.14456,-0.19541,1.0113,97.37,61.17,7.45,6.42,-20.64,-43.47,-0.15755425,79.27000000000001,6.9350000000000005,-32.055,1.73475,26.227866703271282,2005,2006,701.1993045980038,7.745248734818676,0.019089087946681717
2015,豐興         ,200612,22276,31.2,0.742405070676942,1.3619,0.69799,0.15661,0.23337,0.12777,0.11961,0.49012,158.74,61.77,5.39,21.1,11.17,37.62,51.2821,1,2006,0.8293460704586373,1.3619,0.69799,0.15661,0.23337,0.12777,0.11961,0.49012,158.74,61.77,5.39,21.1,11.17,37.62,0.15933999999999998,110.25500000000001,13.245000000000001,24.395,1.029945,25.927050355309202,2005,2006,701.1993045980038,7.745248734818676,0.019089087946681717
2356,英業達       ,200612,65923,17.61,0.127266033325133,1.1811,0.15763,0.060269,0.15842,0.01737,0.021937,1.6285,121.71,87.46,14.82,7.02,269.02,74.47,-26.8597,-1,2006,0.23647105899730014,1.1811,0.15763,0.060269,0.15842,0.01737,0.021937,1.6285,121.71,87.46,14.82,7.02,269.02,74.47,0.064499,104.585,10.92,171.745,0.669365,25.80973276913282,2005,2006,701.1993045980038,7.745248734818676,0.019089087946681717
9921,巨大         ,200712,20341,51.37,0.330202242514021,1.8789,0.43501,0.085249,0.23042,0.069595,0.054788,1.7029,142.9,86.97,4.33,5.2,54.11,80.23,9.7722,1,2007,0.6402841749933419,1.8789,0.43501,0.085249,0.23042,0.069595,0.054788,1.7029,142.9,86.97,4.33,5.2,54.11,80.23,0.11001300000000001,114.935,4.765000000000001,67.17,1.156955,26.849067002645825,2006,2007,772.7378646281151,5.135426055695172,0.05353696511265656
3037,欣興         ,200712,60254,49.84,0.800522765803851,1.8569,1.1142,0.096611,0.17724,0.15337,0.12187,0.83458,107.36,84.22,9.56,4.65,29.31,33.06,-73.9165,-1,2007,1.5075619628686643,1.8569,1.1142,0.096611,0.17724,0.15337,0.12187,0.83458,107.36,84.22,9.56,4.65,29.31,33.06,0.13727275,95.78999999999999,7.105,31.185000000000002,1.48555,23.46396371716427,2006,2007,772.7378646281151,5.135426055695172,0.05353696511265656
1210,大成         ,200712,15188,27.82,0.333428186460866,1.3248,0.19576,0.043512,0.087954,0.029842,0.019558,1.0214,163.21,83.08,8.98,13.78,96.04,50.0,-23.3645,1,2007,0.5563999888720003,1.3248,0.19576,0.043512,0.087954,0.029842,0.019558,1.0214,163.21,83.08,8.98,13.78,96.04,50.0,0.0452165,123.14500000000001,11.379999999999999,73.02000000000001,0.76028,23.45169261220301,2006,2007,772.7378646281151,5.135426055695172,0.05353696511265656
6121,新普         ,200712,30151,108.84,0.375471662697547,2.3889,0.87478,0.13925,0.24328,0.11793,0.089087,0.7471,201.92,141.97,7.26,5.06,49.21,45.27,-43.2102,1,2007,2.4042411662416354,2.3889,0.87478,0.13925,0.24328,0.11793,0.089087,0.7471,201.92,141.97,7.26,5.06,49.21,45.27,0.14738675,171.945,6.16,47.24,1.63184,23.262339147470406,2006,2007,772.7378646281151,5.135426055695172,0.05353696511265656
6191,精成科       ,200712,13613,31.35,0.637151222525225,1.0077,0.26234,0.06463,0.13298,0.055058,0.039735,1.0576,168.0,130.39,10.37,4.44,-7.88,-13.12,-72.823,-1,2007,-2.389481889442217,1.0077,0.26234,0.06463,0.13298,0.055058,0.039735,1.0576,168.0,130.39,10.37,4.44,-7.88,-13.12,0.07310075,149.195,7.404999999999999,-10.5,0.63502,22.435419371609484,2006,2007,772.7378646281151,5.135426055695172,0.05353696511265656
3367,英華達       ,200712,30056,44.22,0.973704902674984,1.5344,0.22036,0.085826,0.24413,0.039469,0.035067,1.8445,126.37,91.95,10.6,6.37,47.12,58.17,-59.498,-1,2007,0.7601856496443932,1.5344,0.22036,0.085826,0.24413,0.039469,0.035067,1.8445,126.37,91.95,10.6,6.37,47.12,58.17,0.101123,109.16,8.485,52.644999999999996,0.87738,20.25406546127323,2006,2007,772.7378646281151,5.135426055695172,0.05353696511265656
8008,建興電       ,200712,22724,22.31,0.961964657805326,0.97042,0.34323,0.041287,0.084388,0.023736,0.030425,1.0439,134.48,96.03,7.9,5.73,-4.17,156.14,-45.8987,1,2007,0.14288458983678373,0.97042,0.34323,0.041287,0.084388,0.023736,0.030425,1.0439,134.48,96.03,7.9,5.73,-4.17,156.14,0.044959000000000006,115.255,6.815,75.985,0.656825,20.15939180348975,2006,2007,772.7378646281151,5.135426055695172,0.05353696511265656
2368,金像電       ,200712,14791,25.72,0.427193551101288,1.4393,0.67101,0.052921,0.14874,0.086665,0.069363,1.8107,114.71,94.21,8.86,2.86,20.11,6.63,-73.8725,-1,2007,3.8793357648060685,1.4393,0.67101,0.052921,0.14874,0.086665,0.069363,1.8107,114.71,94.21,8.86,2.86,20.11,6.63,0.08942225000000001,104.46,5.859999999999999,13.37,1.055155,19.74004616906278,2006,2007,772.7378646281151,5.135426055695172,0.05353696511265656
2350,環電         ,200712,19640,16.41,0.651997167217003,1.0573,0.25493,0.047954,0.11902,0.035145,0.028689,1.482,135.77,100.32,8.2,4.81,25.04,35.69,-53.0774,-1,2007,0.45979264612517107,1.0573,0.25493,0.047954,0.11902,0.035145,0.028689,1.482,135.77,100.32,8.2,4.81,25.04,35.69,0.057702,118.045,6.504999999999999,30.365,0.656115,18.71614915993058,2006,2007,772.7378646281151,5.135426055695172,0.05353696511265656
1402,遠東新       ,200712,170477,33.8,0.229602531968198,1.6472,0.93577,0.041652,0.079529,0.096239,0.070248,0.90938,119.7,79.82,6.77,7.73,4.25,15.17,-40.4734,1,2007,2.2280815934026634,1.6472,0.93577,0.041652,0.079529,0.096239,0.070248,0.90938,119.7,79.82,6.77,7.73,4.25,15.17,0.07191700000000001,99.75999999999999,7.25,9.71,1.291485,17.225027410614356,2006,2007,772.7378646281151,5.135426055695172,0.05353696511265656
2315,神達         ,200712,46390,28.04,0.849722054218674,1.1836,0.44557,0.083777,0.16631,0.054368,0.062605,0.98516,136.34,98.1,6.74,5.56,-13.2,2.62,-58.7019,-1,2007,10.702285991493895,1.1836,0.44557,0.083777,0.16631,0.054368,0.062605,0.98516,136.34,98.1,6.74,5.56,-13.2,2.62,0.09176500000000001,117.22,6.15,-5.289999999999999,0.814585,16.459609544418885,2006,2007,772.7378646281151,5.135426055695172,0.05353696511265656
2526,大陸         ,200712,15042,15.84,0.740905302893588,0.81314,0.56693,0.039131,0.090299,0.058825,0.069353,1.3076,110.12,42.46,2.5,6.44,14.96,-26.9,-46.0227,1,2007,-0.5888476055333682,0.81314,0.56693,0.039131,0.090299,0.058825,0.069353,1.3076,110.12,42.46,2.5,6.44,14.96,-26.9,0.064402,76.29,4.470000000000001,-5.969999999999999,0.690035,16.24111699375119,2006,2007,772.7378646281151,5.135426055695172,0.05353696511265656
6605,帝寶         ,200712,18134,97.25,0.325653274948034,2.1407,1.6452,0.12663,0.22202,0.20672,0.17063,0.75322,96.76,52.81,3.25,6.01,14.32,22.52,-59.5373,-1,2007,4.318383467212102,2.1407,1.6452,0.12663,0.22202,0.20672,0.17063,0.75322,96.76,52.81,3.25,6.01,14.32,22.52,0.1815,74.785,4.63,18.42,1.89295,15.95751510952338,2006,2007,772.7378646281151,5.135426055695172,0.05353696511265656
3019,亞光         ,200712,23011,80.5,0.618091239046974,1.3227,0.60241,0.094986,0.13531,0.070628,0.06455,0.42451,202.93,162.8,13.04,8.68,4.25,-1.22,-53.3168,-1,2007,-65.98366064234479,1.3227,0.60241,0.094986,0.13531,0.070628,0.06455,0.42451,202.93,162.8,13.04,8.68,4.25,-1.22,0.09136849999999999,182.865,10.86,1.5150000000000001,0.962555,15.126020233758528,2006,2007,772.7378646281151,5.135426055695172,0.05353696511265656
1314,中石化       ,200712,21124,11.8,0.0302701634197687,0.84648,0.49642,0.060726,0.12175,0.076911,0.071394,1.0049,213.08,118.63,12.09,14.63,66.0,63.11,-47.2881,1,2007,0.1869751198387717,0.84648,0.49642,0.060726,0.12175,0.076911,0.071394,1.0049,213.08,118.63,12.09,14.63,66.0,63.11,0.08269525,165.85500000000002,13.36,64.555,0.67145,15.003957890401777,2006,2007,772.7378646281151,5.135426055695172,0.05353696511265656
1802,台玻         ,200712,63736,29.84,0.475785626569533,1.3582,1.7772,0.055205,0.075087,0.12288,0.10946,0.36013,204.78,135.86,4.76,7.72,48.12,43.26,-41.8901,1,2007,0.689782693255139,1.3582,1.7772,0.055205,0.075087,0.12288,0.10946,0.36013,204.78,135.86,4.76,7.72,48.12,43.26,0.090658,170.32,6.24,45.69,1.5676999999999999,14.583820177205162,2006,2007,772.7378646281151,5.135426055695172,0.05353696511265656
