證券代碼,簡稱,年月,市值(百萬元),收盤價(元)_年,Unknown masked parameter,股價淨值比,股價營收比,M淨值報酬率─稅後,資產報酬率ROA,營業利益率OPM,利潤邊際NPM,負債/淨值比,M流動比率,M速動比率,M存貨週轉率 (次),M應收帳款週轉次,M營業利益成長率,M稅後淨利成長率,Return,ReturnMean_year_Label,年份,PE_ratio,PB_ratio,PS_ratio,ROE,ROA,OPM,NPM,DE_ratio,CR,QR,ITR,RTR,OIG,NIG,profitability_score,liquidity_score,efficiency_score,growth_score,valuation_score,predicted_return,訓練年份,測試年份,使用C參數,使用gamma參數,使用epsilon參數,排名
1310,台苯         ,200312,17627,25.98,0.933501608507105,2.0,0.79231,0.026324,0.054688,0.034999,0.022911,1.0775,131.19,76.39,7.29,6.61,-40.6,-37.17,-24.7883,-1,2003,-0.6989507855515411,2.0,0.79231,0.026324,0.054688,0.034999,0.022911,1.0775,131.19,76.39,7.29,6.61,-40.6,-37.17,0.0347305,103.78999999999999,6.95,-38.885000000000005,1.396155,34.959465849704465,2002,2003,762.3632550485949,9.361752121167822,0.020510507779890726,17
1239,味丹         ,200312,8627,23.0,0.539905093849625,1.4848,0.82202,0.014732,0.043755,0.010749,0.024227,1.9701,109.6,73.02,4.8,6.3,-70.74,64.95,-100.0,-1,2003,0.3541185472806998,1.4848,0.82202,0.014732,0.043755,0.010749,0.024227,1.9701,109.6,73.02,4.8,6.3,-70.74,64.95,0.02336575,91.31,5.55,-2.894999999999996,1.15341,34.30553625466456,2002,2003,762.3632550485949,9.361752121167822,0.020510507779890726,18
3019,亞光         ,200312,37873,128.82,0.800372092351107,2.7449,1.0537,0.10344,0.23986,0.096356,0.099007,1.3189,224.29,196.5,24.11,4.88,38.09,48.39,-8.9117,-1,2003,2.6621202177697825,2.7449,1.0537,0.10344,0.23986,0.096356,0.099007,1.3189,224.29,196.5,24.11,4.88,38.09,48.39,0.13466575,210.39499999999998,14.495,43.24,1.8993,34.14256735509852,2002,2003,762.3632550485949,9.361752121167822,0.020510507779890726,19
2105,正新         ,200312,41441,17.14,0.58243296448741,0.90977,0.63224,0.074337,0.14496,0.12502,0.11093,0.9501,133.41,86.18,4.63,8.73,-1.82,0.82,4.8425,1,2003,20.902413533642033,0.90977,0.63224,0.074337,0.14496,0.12502,0.11093,0.9501,133.41,86.18,4.63,8.73,-1.82,0.82,0.11381174999999999,109.795,6.68,-0.5,0.7710049999999999,33.74131939932445,2002,2003,762.3632550485949,9.361752121167822,0.020510507779890726,20
2395,研華         ,200312,19966,31.76,0.646301957350656,1.8422,0.95836,0.11429,0.17538,0.18728,0.095906,0.53457,221.49,146.85,4.03,6.75,26.55,-15.42,45.3715,1,2003,-2.059662909186959,1.8422,0.95836,0.11429,0.17538,0.18728,0.095906,0.53457,221.49,146.85,4.03,6.75,26.55,-15.42,0.143214,184.17000000000002,5.390000000000001,5.565,1.40028,33.45103430056599,2002,2003,762.3632550485949,9.361752121167822,0.020510507779890726,21
1319,東陽         ,200312,19583,35.22,0.521202952672418,2.2419,1.6283,0.093171,0.16714,0.12651,0.13441,0.79395,107.29,77.01,9.74,4.37,30.22,102.39,3.2368,1,2003,0.34397890083036525,2.2419,1.6283,0.093171,0.16714,0.12651,0.13441,0.79395,107.29,77.01,9.74,4.37,30.22,102.39,0.13030775,92.15,7.055,66.305,1.9350999999999998,33.20653586217894,2002,2003,762.3632550485949,9.361752121167822,0.020510507779890726,22
1402,遠東新       ,200312,59964,10.16,0.399019969034556,0.58492,0.42996,0.022221,0.05343,0.094211,0.049321,1.4045,107.45,72.02,7.4,9.79,-4.37,25.38,67.9134,1,2003,0.4003151930529869,0.58492,0.42996,0.022221,0.05343,0.094211,0.049321,1.4045,107.45,72.02,7.4,9.79,-4.37,25.38,0.054795750000000004,89.735,8.594999999999999,10.504999999999999,0.50744,33.18470233874777,2002,2003,762.3632550485949,9.361752121167822,0.020510507779890726,23
9904,寶成         ,200312,67852,17.09,0.348007659716113,0.95422,0.28646,0.047147,0.10129,0.093323,0.059634,1.1484,200.85,137.3,10.02,12.74,5386.69,198.57,-10.3569,-1,2003,0.08606536694331789,0.95422,0.28646,0.047147,0.10129,0.093323,0.059634,1.1484,200.85,137.3,10.02,12.74,5386.69,198.57,0.07534850000000001,169.075,11.379999999999999,2792.6299999999997,0.62034,33.113124874126086,2002,2003,762.3632550485949,9.361752121167822,0.020510507779890726,24
2349,錸德         ,200312,44043,19.71,0.720165802516526,0.67362,1.4366,0.011948,0.020217,0.1275,0.046266,0.69209,146.4,104.29,4.26,3.61,294.22,122.74,-41.1466,-1,2003,0.16058334560385087,0.67362,1.4366,0.011948,0.020217,0.1275,0.046266,0.69209,146.4,104.29,4.26,3.61,294.22,122.74,0.05148275,125.345,3.9349999999999996,208.48000000000002,1.05511,32.97526626033343,2002,2003,762.3632550485949,9.361752121167822,0.020510507779890726,25
5903,全家         ,200312,9345,31.97,0.657530542095911,2.2186,0.24225,0.077913,0.20726,0.025628,0.022622,1.6601,102.67,78.86,21.46,88.83,18.39,34.58,16.9847,1,2003,0.9245228188397103,2.2186,0.24225,0.077913,0.20726,0.025628,0.022622,1.6601,102.67,78.86,21.46,88.83,18.39,34.58,0.08335574999999999,90.765,55.144999999999996,26.485,1.2304249999999999,32.92449186194368,2002,2003,762.3632550485949,9.361752121167822,0.020510507779890726,26
2492,華新科       ,200312,9333,18.83,0.950915198264959,0.74901,1.0195,0.010831,0.01884,0.033081,0.026198,0.73941,167.56,124.29,3.03,2.92,-23.9,-17.15,-28.5714,-1,2003,-1.0979592476944169,0.74901,1.0195,0.010831,0.01884,0.033081,0.026198,0.73941,167.56,124.29,3.03,2.92,-23.9,-17.15,0.0222375,145.925,2.9749999999999996,-20.525,0.884255,32.88838262533992,2002,2003,762.3632550485949,9.361752121167822,0.020510507779890726,27
5346,力晶         ,200312,56661,10.35,0.34237350316074,0.91029,1.5044,0.0021499,0.0044527,0.0084114,0.0073556,1.0711,73.49,50.73,6.65,10.87,114.44,111.28,56.5217,1,2003,0.09300862605132434,0.91029,1.5044,0.0021499,0.0044527,0.0084114,0.0073556,1.0711,73.49,50.73,6.65,10.87,114.44,111.28,0.0055924,62.11,8.76,112.86,1.2073450000000001,32.86444731176035,2002,2003,762.3632550485949,9.361752121167822,0.020510507779890726,28
2610,華航         ,200312,41879,16.37,0.877799071151527,0.96294,0.61403,0.0093227,0.036789,0.037146,0.023458,2.9462,84.99,67.09,0.0,13.37,-46.59,-42.96,30.1772,1,2003,-0.38105215039693086,0.96294,0.61403,0.0093227,0.036789,0.037146,0.023458,2.9462,84.99,67.09,0.0,13.37,-46.59,-42.96,0.026678925,76.03999999999999,6.685,-44.775000000000006,0.788485,32.512010571686055,2002,2003,762.3632550485949,9.361752121167822,0.020510507779890726,29
1904,正隆         ,200312,11463,8.42,0.716669740639142,0.57435,0.43718,0.052097,0.086563,0.069427,0.065894,0.66157,199.25,99.93,3.38,6.6,6.71,36.42,17.1021,1,2003,0.2311916465900152,0.57435,0.43718,0.052097,0.086563,0.069427,0.065894,0.66157,199.25,99.93,3.38,6.6,6.71,36.42,0.06849525000000001,149.59,4.99,21.565,0.505765,32.49092169455789,2002,2003,762.3632550485949,9.361752121167822,0.020510507779890726,30
9904,寶成         ,200412,59041,15.32,0.784232598231741,0.97704,0.23657,0.030772,0.070004,0.078179,0.033846,1.2749,157.08,108.98,6.91,8.54,-1.27,-17.01,-12.4021,-1,2004,-0.9006467313725297,0.97704,0.23657,0.030772,0.070004,0.078179,0.033846,1.2749,157.08,108.98,6.91,8.54,-1.27,-17.01,0.053200250000000004,133.03,7.725,-9.14,0.606805,42.85556870630525,2003,2004,719.177621360257,5.2847162158395165,0.013468957077518766,1
2201,裕隆         ,200412,51356,29.93,0.669042590081555,0.93913,0.76274,0.060965,0.10888,0.1063,0.10479,0.78601,149.45,128.94,8.13,2.64,45.91,-8.75,2.9402,-1,2004,-3.420571819493922,0.93913,0.76274,0.060965,0.10888,0.1063,0.10479,0.78601,149.45,128.94,8.13,2.64,45.91,-8.75,0.09523374999999999,139.195,5.385000000000001,18.58,0.850935,28.40129725510257,2003,2004,719.177621360257,5.2847162158395165,0.013468957077518766,2
2014,中鴻         ,200412,25950,17.26,0.271421624417515,1.5101,0.45101,0.053208,0.1189,0.08938,0.035503,1.2347,123.62,14.73,6.51,48.77,37.04,-1.59,-58.8644,-1,2004,-10.85535273921556,1.5101,0.45101,0.053208,0.1189,0.08938,0.035503,1.2347,123.62,14.73,6.51,48.77,37.04,-1.59,0.07424775,69.175,27.64,17.724999999999998,0.9805550000000001,27.561002963622897,2003,2004,719.177621360257,5.2847162158395165,0.013468957077518766,3
5305,敦南         ,200412,8969,16.91,0.274811404837501,1.2105,0.6305,0.10924,0.21572,0.12477,0.11232,0.97466,165.55,131.09,10.35,5.41,61.82,59.88,51.0349,1,2004,0.28239812487645083,1.2105,0.6305,0.10924,0.21572,0.12477,0.11232,0.97466,165.55,131.09,10.35,5.41,61.82,59.88,0.1405125,148.32,7.88,60.85,0.9204999999999999,24.29991441205564,2003,2004,719.177621360257,5.2847162158395165,0.013468957077518766,4
2392,正崴         ,200412,17078,36.74,0.360448893378945,1.2062,0.47832,0.071955,0.16453,0.082625,0.065252,1.2866,106.33,75.74,7.61,4.58,69.7,61.95,84.6761,1,2004,0.5930589089094608,1.2062,0.47832,0.071955,0.16453,0.082625,0.065252,1.2866,106.33,75.74,7.61,4.58,69.7,61.95,0.0960905,91.035,6.095000000000001,65.825,0.84226,24.045790600084256,2003,2004,719.177621360257,5.2847162158395165,0.013468957077518766,5
2515,中工         ,200412,9498,5.57,0.179301843821789,0.481,0.68681,0.0031267,0.007378,0.015861,0.010545,1.3597,150.05,30.88,0.56,2.88,67.18,33.95,-29.0844,-1,2004,0.16406479634566137,0.481,0.68681,0.0031267,0.007378,0.015861,0.010545,1.3597,150.05,30.88,0.56,2.88,67.18,33.95,0.009227675,90.465,1.72,50.565000000000005,0.583905,20.037376362474774,2003,2004,719.177621360257,5.2847162158395165,0.013468957077518766,6
9910,豐泰         ,200412,14585,19.56,0.785070081934006,1.266,0.39732,0.075641,0.10441,0.082114,0.057525,0.38039,185.38,122.25,9.25,16.45,-2.63,-0.91,13.1391,-1,2004,-21.49452911486716,1.266,0.39732,0.075641,0.10441,0.082114,0.057525,0.38039,185.38,122.25,9.25,16.45,-2.63,-0.91,0.07992250000000001,153.815,12.85,-1.77,0.8316600000000001,19.76066267032458,2003,2004,719.177621360257,5.2847162158395165,0.013468957077518766,7
3037,欣興         ,200412,20011,16.1,0.839697420719669,0.86235,0.58888,0.070633,0.12576,0.10584,0.094743,0.78044,119.04,92.01,10.13,4.07,40.5,81.35,119.2547,1,2004,0.19791026185728017,0.86235,0.58888,0.070633,0.12576,0.10584,0.094743,0.78044,119.04,92.01,10.13,4.07,40.5,81.35,0.099244,105.525,7.1000000000000005,60.925,0.7256149999999999,18.61172149922511,2003,2004,719.177621360257,5.2847162158395165,0.013468957077518766,8
2010,春源         ,200412,9904,12.78,0.591594408907438,0.70413,0.27296,0.083616,0.17174,0.08041,0.070583,1.054,165.66,88.29,3.91,4.91,83.2,83.58,-20.6573,-1,2004,0.1529073922839508,0.70413,0.27296,0.083616,0.17174,0.08041,0.070583,1.054,165.66,88.29,3.91,4.91,83.2,83.58,0.10158725,126.975,4.41,83.39,0.488545,17.03909930004894,2003,2004,719.177621360257,5.2847162158395165,0.013468957077518766,9
6282,康舒         ,200412,12607,20.13,0.598885610367865,1.2365,0.65146,0.1174,0.22184,0.10687,0.11688,0.88958,247.75,210.08,8.79,5.37,-4.04,10.38,-30.6508,-1,2004,1.9393061715504651,1.2365,0.65146,0.1174,0.22184,0.10687,0.11688,0.88958,247.75,210.08,8.79,5.37,-4.04,10.38,0.1407475,228.91500000000002,7.08,3.1700000000000004,0.94398,15.970691244766371,2003,2004,719.177621360257,5.2847162158395165,0.013468957077518766,10
9917,中保         ,200412,16785,27.16,0.26013019411244,1.4923,1.6734,0.10866,0.15707,0.21626,0.1782,0.44548,140.03,134.15,58.2,12.63,2.65,9.84,38.4021,1,2004,2.7601623211217157,1.4923,1.6734,0.10866,0.15707,0.21626,0.1782,0.44548,140.03,134.15,58.2,12.63,2.65,9.84,0.1650475,137.09,35.415,6.245,1.58285,15.589336190075624,2003,2004,719.177621360257,5.2847162158395165,0.013468957077518766,11
1717,長興         ,200412,12665,10.17,0.138648971592595,0.58081,0.25852,0.050677,0.1173,0.077009,0.052953,1.3146,169.04,102.27,5.12,4.2,83.13,52.13,36.2832,1,2004,0.19508919633437183,0.58081,0.25852,0.050677,0.1173,0.077009,0.052953,1.3146,169.04,102.27,5.12,4.2,83.13,52.13,0.07448474999999999,135.655,4.66,67.63,0.41966500000000007,15.567334110672231,2003,2004,719.177621360257,5.2847162158395165,0.013468957077518766,12
4906,正文         ,200412,10999,40.61,0.762414484002993,1.2581,0.39927,0.11217,0.23468,0.081514,0.074484,1.0922,150.56,94.34,6.62,4.6,71.41,89.52,-24.8707,-1,2004,0.4536416392578012,1.2581,0.39927,0.11217,0.23468,0.081514,0.074484,1.0922,150.56,94.34,6.62,4.6,71.41,89.52,0.125712,122.45,5.609999999999999,80.465,0.828685,14.782439485189865,2003,2004,719.177621360257,5.2847162158395165,0.013468957077518766,13
1216,統一         ,200412,56031,11.11,0.109334239524346,0.90768,0.54918,0.021111,0.054255,0.0046489,0.03825,1.57,72.01,47.41,9.06,10.72,27.53,0.34,-3.6004,-1,2004,32.67637448125152,0.90768,0.54918,0.021111,0.054255,0.0046489,0.03825,1.57,72.01,47.41,9.06,10.72,27.53,0.34,0.029566225,59.71,9.89,13.935,0.72843,14.569636727975414,2003,2004,719.177621360257,5.2847162158395165,0.013468957077518766,14
3010,華立         ,200412,7210,23.62,0.347261312721634,1.0111,0.31992,0.12057,0.24195,0.074219,0.078135,1.0067,151.22,99.03,6.98,3.75,30.34,29.98,74.4708,1,2004,0.7878585461021166,1.0111,0.31992,0.12057,0.24195,0.074219,0.078135,1.0067,151.22,99.03,6.98,3.75,30.34,29.98,0.12871849999999999,125.125,5.365,30.16,0.66551,13.322920074936711,2003,2004,719.177621360257,5.2847162158395165,0.013468957077518766,15
1434,福懋         ,200412,26393,10.74,0.986968274783658,0.78451,0.61231,0.048679,0.093728,0.040217,0.074008,0.92541,128.71,70.98,4.19,9.13,-2.27,30.98,9.6834,-1,2004,0.3466752631802691,0.78451,0.61231,0.048679,0.093728,0.040217,0.074008,0.92541,128.71,70.98,4.19,9.13,-2.27,30.98,0.064158,99.845,6.66,14.355,0.69841,12.91119868250151,2003,2004,719.177621360257,5.2847162158395165,0.013468957077518766,16
2377,微星         ,200412,17473,14.64,0.833363563453134,0.58303,0.16129,0.010583,0.023653,0.005019,0.0065437,1.2349,130.49,78.26,6.01,6.59,-88.53,-84.93,-9.7678,-1,2004,-0.17237725388410755,0.58303,0.16129,0.010583,0.023653,0.005019,0.0065437,1.2349,130.49,78.26,6.01,6.59,-88.53,-84.93,0.011449675000000001,104.375,6.3,-86.73,0.37216000000000005,12.817316009233057,2003,2004,719.177621360257,5.2847162158395165,0.013468957077518766,17
3026,禾伸堂       ,200412,7531,22.79,0.762408048788714,0.93786,0.41159,0.083151,0.16087,0.1012,0.0706,0.9347,262.24,202.25,7.95,3.99,63.28,59.49,60.0702,1,2004,0.3830895884503347,0.93786,0.41159,0.083151,0.16087,0.1012,0.0706,0.9347,262.24,202.25,7.95,3.99,63.28,59.49,0.10395525,232.245,5.970000000000001,61.385000000000005,0.674725,12.789496526299406,2003,2004,719.177621360257,5.2847162158395165,0.013468957077518766,18
2308,台達電       ,200412,88814,33.58,0.386389898592172,1.6075,0.94299,0.10267,0.18559,0.094666,0.11796,0.80756,200.38,173.84,10.04,4.7,24.66,30.08,33.7105,1,2004,1.116356345865813,1.6075,0.94299,0.10267,0.18559,0.094666,0.11796,0.80756,200.38,173.84,10.04,4.7,24.66,30.08,0.12522149999999999,187.11,7.369999999999999,27.369999999999997,1.275245,12.281481351494982,2003,2004,719.177621360257,5.2847162158395165,0.013468957077518766,19
1904,正隆         ,200412,13923,9.86,0.220676891933024,0.66174,0.53096,0.04358,0.06835,0.061579,0.054866,0.56837,173.76,84.48,4.21,6.42,-5.24,-11.04,-31.1359,-1,2004,-0.893116022927176,0.66174,0.53096,0.04358,0.06835,0.061579,0.054866,0.56837,173.76,84.48,4.21,6.42,-5.24,-11.04,0.05709375,129.12,5.3149999999999995,-8.14,0.5963499999999999,12.115649306851385,2003,2004,719.177621360257,5.2847162158395165,0.013468957077518766,20
2105,正新         ,200412,42482,17.97,0.599585548122814,1.0124,0.59622,0.047947,0.11156,0.084677,0.072299,1.3268,132.79,79.39,4.68,9.11,-17.47,-19.89,-20.0334,-1,2004,-0.9034691253629524,1.0124,0.59622,0.047947,0.11156,0.084677,0.072299,1.3268,132.79,79.39,4.68,9.11,-17.47,-19.89,0.07912075,106.09,6.895,-18.68,0.80431,12.074426957667274,2003,2004,719.177621360257,5.2847162158395165,0.013468957077518766,21
2311,日月光       ,200412,98415,14.24,0.731387066161933,1.0912,0.68527,0.031427,0.070494,0.092411,0.051518,1.2431,142.42,94.48,9.26,6.15,130.89,82.19,38.9747,1,2004,0.17325708512888327,1.0912,0.68527,0.031427,0.070494,0.092411,0.051518,1.2431,142.42,94.48,9.26,6.15,130.89,82.19,0.0614625,118.44999999999999,7.705,106.53999999999999,0.888235,11.31544047453902,2003,2004,719.177621360257,5.2847162158395165,0.013468957077518766,22
1704,榮化         ,200412,7348,8.76,0.123219518324506,0.5786,0.28442,0.047372,0.10754,0.043275,0.053496,1.27,167.51,112.86,7.22,12.11,159.57,156.83,66.6667,1,2004,0.05585665972163068,0.5786,0.28442,0.047372,0.10754,0.043275,0.053496,1.27,167.51,112.86,7.22,12.11,159.57,156.83,0.06292075,140.185,9.665,158.2,0.43151,9.863098757838088,2003,2004,719.177621360257,5.2847162158395165,0.013468957077518766,23
2409,友達         ,200412,227574,31.54,0.695389951918004,1.1947,0.92792,0.12121,0.21417,0.17017,0.16634,0.76689,111.47,74.82,9.94,8.93,76.1,78.56,20.7356,1,2004,0.4014765733009601,1.1947,0.92792,0.12121,0.21417,0.17017,0.16634,0.76689,111.47,74.82,9.94,8.93,76.1,78.56,0.16797249999999997,93.145,9.434999999999999,77.33,1.06131,7.812751879033146,2003,2004,719.177621360257,5.2847162158395165,0.013468957077518766,24
6139,亞翔         ,200412,7741,32.47,0.287427267482543,1.1601,0.47631,0.13197,0.26251,0.13711,0.10778,0.98915,268.23,191.81,10.16,5.81,130.95,97.28,25.3157,1,2004,0.3337787794636227,1.1601,0.47631,0.13197,0.26251,0.13711,0.10778,0.98915,268.23,191.81,10.16,5.81,130.95,97.28,0.1598425,230.02,7.984999999999999,114.115,0.818205,7.8031643429769,2003,2004,719.177621360257,5.2847162158395165,0.013468957077518766,25
1313,聯成         ,200412,9960,9.23,0.909098187800882,0.67372,0.52955,0.051009,0.081644,0.076502,0.068042,0.60059,218.04,119.63,5.42,7.85,185.31,49.03,-7.909,-1,2004,0.1882520867172734,0.67372,0.52955,0.051009,0.081644,0.076502,0.068042,0.60059,218.04,119.63,5.42,7.85,185.31,49.03,0.06929924999999999,168.83499999999998,6.635,117.17,0.6016349999999999,7.436936944370019,2003,2004,719.177621360257,5.2847162158395165,0.013468957077518766,26
2614,東森         ,200412,13035,8.81,0.142484054820971,0.63887,0.49383,0.068778,0.13455,0.15204,0.10399,0.95626,156.81,110.22,4.7,4.99,153.88,78.43,-21.6799,-1,2004,0.11232946433342517,0.63887,0.49383,0.068778,0.13455,0.15204,0.10399,0.95626,156.81,110.22,4.7,4.99,153.88,78.43,0.11483950000000001,133.515,4.845000000000001,116.155,0.56635,6.902050402897696,2003,2004,719.177621360257,5.2847162158395165,0.013468957077518766,27
2325,矽品         ,200412,55152,14.97,0.590904730405336,0.92751,0.88111,0.072626,0.12785,0.12291,0.12147,0.76044,253.45,212.2,14.91,6.28,71.88,50.85,95.1904,1,2004,0.294395274446504,0.92751,0.88111,0.072626,0.12785,0.12291,0.12147,0.76044,253.45,212.2,14.91,6.28,71.88,50.85,0.11121400000000001,232.825,10.595,61.364999999999995,0.90431,6.702290647927964,2003,2004,719.177621360257,5.2847162158395165,0.013468957077518766,28
1907,永豐餘       ,200412,24877,12.35,0.0829626491105439,0.95,0.60127,0.058206,0.121,0.053196,0.076742,1.0788,137.53,105.34,7.83,4.69,93.27,0.51,-26.1538,-1,2004,24.21563879286511,0.95,0.60127,0.058206,0.121,0.053196,0.076742,1.0788,137.53,105.34,7.83,4.69,93.27,0.51,0.077286,121.435,6.26,46.89,0.775635,6.49041001620959,2003,2004,719.177621360257,5.2847162158395165,0.013468957077518766,29
6176,瑞儀         ,200412,17898,37.19,0.3001844012139,1.2972,0.60168,0.16345,0.31934,0.1777,0.14814,0.95378,205.43,171.59,7.39,3.43,152.63,166.92,29.9543,1,2004,0.2228013406254413,1.2972,0.60168,0.16345,0.31934,0.1777,0.14814,0.95378,205.43,171.59,7.39,3.43,152.63,166.92,0.2021575,188.51,5.41,159.77499999999998,0.94944,5.774324829568325,2003,2004,719.177621360257,5.2847162158395165,0.013468957077518766,30
2315,神達         ,200512,55839,33.51,0.273216707999963,1.6235,0.44226,0.080951,0.1989,0.055215,0.058959,1.457,124.05,77.69,7.14,5.9,182.32,128.71,-7.6992,-1,2005,0.2603527289227509,1.6235,0.44226,0.080951,0.1989,0.055215,0.058959,1.457,124.05,77.69,7.14,5.9,182.32,128.71,0.09850624999999999,100.87,6.52,155.515,1.03288,38.706046711909345,2004,2005,531.7709716068713,9.598276842025436,0.02121958857989555,1
9921,巨大         ,200512,17791,40.45,0.291457127647727,1.8893,0.42678,0.071554,0.18288,0.062444,0.043246,1.5558,146.44,78.61,4.06,5.42,26.73,5.4,-10.4079,-1,2005,7.490739353566786,1.8893,0.42678,0.071554,0.18288,0.062444,0.043246,1.5558,146.44,78.61,4.06,5.42,26.73,5.4,0.090031,112.525,4.74,16.065,1.15804,37.74368451717844,2004,2005,531.7709716068713,9.598276842025436,0.02121958857989555,2
1319,東陽         ,200512,16562,31.22,0.58471861926332,1.6967,0.91824,0.051429,0.10125,0.066626,0.081651,0.96882,98.3,62.93,8.2,4.99,-22.21,-8.52,-33.9846,-1,2005,-3.6643196789107604,1.6967,0.91824,0.051429,0.10125,0.066626,0.081651,0.96882,98.3,62.93,8.2,4.99,-22.21,-8.52,0.075239,80.615,6.595,-15.365,1.30747,21.917998045548316,2004,2005,531.7709716068713,9.598276842025436,0.02121958857989555,3
2526,大陸         ,200512,10915,9.56,0.974836148002758,0.49922,0.398,0.046403,0.09911,0.039542,0.085522,1.1358,121.53,37.73,2.0,6.52,-37.46,1.92,143.2008,1,2005,4.979164073352046,0.49922,0.398,0.046403,0.09911,0.039542,0.085522,1.1358,121.53,37.73,2.0,6.52,-37.46,1.92,0.06764425,79.63,4.26,-17.77,0.44861,20.5468240350545,2004,2005,531.7709716068713,9.598276842025436,0.02121958857989555,4
6188,廣明         ,200512,9792,26.91,0.910187830728141,1.07,0.52212,0.10121,0.22978,0.11109,0.11213,1.2704,146.88,125.9,8.18,5.31,94.75,113.2,41.8432,1,2005,0.23772084595652962,1.07,0.52212,0.10121,0.22978,0.11109,0.11213,1.2704,146.88,125.9,8.18,5.31,94.75,113.2,0.1385525,136.39,6.744999999999999,103.975,0.79606,19.58863323601161,2004,2005,531.7709716068713,9.598276842025436,0.02121958857989555,5
2614,東森         ,200512,10787,6.9,0.587019167082772,0.48184,0.25584,0.053988,0.11776,0.095968,0.07297,1.1812,155.06,99.68,6.25,4.71,6.14,26.99,39.8551,1,2005,0.25565023135790177,0.48184,0.25584,0.053988,0.11776,0.095968,0.07297,1.1812,155.06,99.68,6.25,4.71,6.14,26.99,0.0851715,127.37,5.48,16.564999999999998,0.36884,19.165049159059873,2004,2005,531.7709716068713,9.598276842025436,0.02121958857989555,6
6120,輔祥         ,200512,11570,41.41,0.382646229559959,1.3739,0.56851,0.079722,0.16575,0.0833,0.068584,1.0791,163.09,134.06,9.89,3.95,27.71,37.76,-32.9872,-1,2005,1.0966631065502355,1.3739,0.56851,0.079722,0.16575,0.0833,0.068584,1.0791,163.09,134.06,9.89,3.95,27.71,37.76,0.09933900000000001,148.575,6.92,32.735,0.9712049999999999,17.23758051766058,2004,2005,531.7709716068713,9.598276842025436,0.02121958857989555,7
3376,新日興       ,200512,9897,65.35,0.590991455274849,2.0473,1.4231,0.17406,0.27884,0.26303,0.19385,0.60195,224.51,202.22,12.59,3.2,154.99,169.95,90.2066,1,2005,0.3845248579904392,2.0473,1.4231,0.17406,0.27884,0.26303,0.19385,0.60195,224.51,202.22,12.59,3.2,154.99,169.95,0.22744499999999998,213.365,7.895,162.47,1.7351999999999999,15.73706478298022,2004,2005,531.7709716068713,9.598276842025436,0.02121958857989555,8
1503,士電         ,200512,13831,22.67,0.133810985356126,1.1312,0.7899,0.036637,0.064426,0.058562,0.045663,0.7585,155.94,99.7,4.16,4.05,47.71,22.43,38.2444,1,2005,1.0106999103566692,1.1312,0.7899,0.036637,0.064426,0.058562,0.045663,0.7585,155.94,99.7,4.16,4.05,47.71,22.43,0.051322000000000007,127.82,4.105,35.07,0.96055,15.705303683914288,2004,2005,531.7709716068713,9.598276842025436,0.02121958857989555,9
3024,憶聲         ,200512,9240,20.01,0.854851683090675,1.1702,0.38459,0.094551,0.14141,0.058148,0.051764,0.49563,295.76,224.1,7.58,10.64,11.57,33.71,-13.1934,-1,2005,0.5935923882055062,1.1702,0.38459,0.094551,0.14141,0.058148,0.051764,0.49563,295.76,224.1,7.58,10.64,11.57,33.71,0.08646825,259.93,9.11,22.64,0.777395,15.61418121674621,2004,2005,531.7709716068713,9.598276842025436,0.02121958857989555,10
1101,台泥         ,200512,66313,17.5,0.594974298809596,0.89882,0.83933,0.036455,0.086214,0.1664,0.091863,1.3649,140.06,107.68,14.27,8.55,10.91,33.07,35.8857,1,2005,0.5291805101548077,0.89882,0.83933,0.036455,0.086214,0.1664,0.091863,1.3649,140.06,107.68,14.27,8.55,10.91,33.07,0.09523300000000001,123.87,11.41,21.990000000000002,0.869075,15.272753061035552,2004,2005,531.7709716068713,9.598276842025436,0.02121958857989555,11
2023,燁輝         ,200512,14311,8.47,0.826573979042765,0.46208,0.26719,0.031224,0.062113,0.041639,0.036089,0.98929,173.61,88.94,6.91,9.18,-67.07,-54.81,42.1488,1,2005,-0.15453384700846282,0.46208,0.26719,0.031224,0.062113,0.041639,0.036089,0.98929,173.61,88.94,6.91,9.18,-67.07,-54.81,0.042766250000000006,131.275,8.045,-60.94,0.364635,15.04030398284495,2004,2005,531.7709716068713,9.598276842025436,0.02121958857989555,12
2371,大同         ,200512,38622,9.2,0.846372887693173,0.8156,0.17761,-0.01864,-0.054641,-0.035167,-0.02992,1.9313,112.19,79.11,9.15,6.8,-8909.54,-318.84,58.6957,1,2005,-0.028854598007949435,0.8156,0.17761,-0.01864,-0.054641,-0.035167,-0.02992,1.9313,112.19,79.11,9.15,6.8,-8909.54,-318.84,-0.034592,95.65,7.975,-4614.1900000000005,0.49660499999999996,14.38621028991328,2004,2005,531.7709716068713,9.598276842025436,0.02121958857989555,13
5371,中光電       ,200512,26108,30.16,0.511408938819178,1.3791,0.25949,0.079593,0.23037,0.060413,0.044957,1.8943,145.24,96.28,7.6,6.87,43.76,58.4,-1.4257,-1,2005,0.5164383473212613,1.3791,0.25949,0.079593,0.23037,0.060413,0.044957,1.8943,145.24,96.28,7.6,6.87,43.76,58.4,0.10383324999999999,120.76,7.234999999999999,51.08,0.819295,14.33862883349408,2004,2005,531.7709716068713,9.598276842025436,0.02121958857989555,14
